     Datum;      5 aus 50;   EZ;  Spieleinsatz; Anz. Kl. 1;   Quote Kl. 1; Anz. Kl. 2;   Quote Kl. 2; Anz. Kl. 3;   Quote Kl. 3; Anz. Kl. 4;   Quote Kl. 4; Anz. Kl. 5;   Quote Kl. 5; Anz. Kl. 6;   Quote Kl. 6; Anz. Kl. 7;   Quote Kl. 7; Anz. Kl. 8;   Quote Kl. 8; Anz. Kl. 9;   Quote Kl. 9;Anz. Kl. 10;  Quote Kl. 10;Anz. Kl. 11;  Quote Kl. 11;Anz. Kl. 12;  Quote Kl. 12
25.11.2022; 8;48; 6;42; 4; 6;11; 43.388.508,00;    Jackpot; 41.313.201,04;          2;    932.852,90;          8;    131.521,40;         22;      7.888,80;        534;        406,20;        968;        246,50;      1.366;        127,00;     14.556;         38,00;     26.415;         23,40;     67.508;         18,20;     77.238;         18,20;    387.418;         11,30
29.11.2022;32;46;37; 9;16; 7;12; 26.184.658,00;    Jackpot; 48.006.887,04;    Jackpot;  1.125.940,29;          9;     70.553,10;          8;     13.092,30;        388;        337,40;        643;        223,90;        941;        111,30;      9.755;         34,20;     16.322;         22,80;     39.878;         17,70;     52.493;         16,80;    239.441;         11,00
02.12.2022;49;48;25;12; 6;11;12; 47.372.434,00;    Jackpot; 57.740.410,33;          1;  3.162.954,90;         10;    114.878,10;         27;      7.018,10;        518;        457,20;      1.168;        223,00;      1.887;        100,40;     16.380;         36,80;     23.660;         28,50;     87.006;         16,90;     83.250;         16,90;    330.607;         14,50
06.12.2022;47;12;37; 8;44;10; 7; 29.256.940,00;    Jackpot; 65.155.583,80;          2;    629.024,20;          4;    177.370,20;         15;      7.801,80;        500;        292,50;      1.019;        157,90;      1.018;        114,90;     14.183;         26,30;     21.061;         19,70;     45.485;         17,30;     73.652;         13,40;    309.871;          9,50
09.12.2022;13; 6;32;21; 8; 3; 6; 52.044.378,00;          1; 75.871.601,70;          3;    745.969,40;          6;    210.346,00;         60;      3.469,60;      1.074;        242,20;      2.865;        103,80;      1.897;        103,80;     37.921;         17,40;     46.414;         16,20;     86.009;         16,20;    181.496;          9,60;    621.948;          8,40
13.12.2022;36;33; 3;13;47;11; 3; 21.659.610,00;    Jackpot; 10.000.000,00;          5;    186.272,60;          4;    131.311,30;         24;      3.609,90;        519;        208,60;        894;        133,20;        934;         92,70;     10.254;         26,90;     20.147;         15,30;     40.415;         14,50;     49.841;         14,50;    232.452;          9,40
16.12.2022;47;20; 9;14;15; 8;12; 38.922.512,00;    Jackpot; 17.006.052,16;    Jackpot;  1.673.668,02;          3;    314.623,60;         19;      8.194,20;        465;        418,50;        809;        264,60;      1.240;        125,50;     12.143;         40,80;     22.847;         24,20;     59.233;         18,90;     65.754;         18,90;    343.390;         11,50
20.12.2022; 6;11;43;49;26; 5; 8; 23.345.716,00;          1; 21.208.281,00;          6;    446.255,60;          5;    113.226,70;         31;      3.012,30;        468;        249,40;      1.309;         98,40;        943;         98,40;     16.758;         18,30;     17.633;         18,30;     36.854;         17,10;     92.275;          9,20;    248.476;          9,20
23.12.2022; 9;44;34;35;42;11; 6; 40.180.706,00;    Jackpot; 10.000.000,00;          2;    863.885,10;          2;    487.191,00;         15;     10.714,80;        472;        425,60;        915;        241,50;      1.177;        136,50;     13.170;         38,80;     21.896;         26,10;     58.601;         18,70;     71.490;         18,70;    331.427;         12,30
27.12.2022;34;44;28;33;37; 4;11; 20.566.512,00;    Jackpot; 13.701.972,16;          1;    884.360,00;          2;    249.368,90;          7;     11.752,20;        249;        412,90;        581;        194,60;        596;        138,00;      8.477;         30,90;     12.983;         22,50;     30.548;         18,10;     44.146;         15,70;    193.876;         10,70
30.12.2022; 3;47;50;37;45; 5;10; 44.426.482,00;    Jackpot; 21.842.418,46;    Jackpot;  1.910.338,73;          2;    538.671,00;         31;      5.732,40;        531;        418,30;      1.442;        169,40;      1.143;        155,40;     22.598;         25,00;     26.228;         24,10;     57.764;         20,70;    126.542;         11,80;    409.152;         11,00

Spieleinsätze und Quoten in EUR

Alle Angaben ohne Gewähr



     Datum;      5 aus 50;   EZ;  Spieleinsatz; Anz. Kl. 1;   Quote Kl. 1; Anz. Kl. 2;   Quote Kl. 2; Anz. Kl. 3;   Quote Kl. 3; Anz. Kl. 4;   Quote Kl. 4; Anz. Kl. 5;   Quote Kl. 5; Anz. Kl. 6;   Quote Kl. 6; Anz. Kl. 7;   Quote Kl. 7; Anz. Kl. 8;   Quote Kl. 8; Anz. Kl. 9;   Quote Kl. 9;Anz. Kl. 10;  Quote Kl. 10;Anz. Kl. 11;  Quote Kl. 11;Anz. Kl. 12;  Quote Kl. 12
03.01.2023;37;28;31;29;50; 4; 5; 24.415.290,00;    Jackpot; 28.257.618,27;          2;  1.480.098,10;          6;     98.678,40;         12;      8.138,40;        282;        432,80;        750;        179,00;        621;        157,20;     11.550;         26,90;     14.686;         23,60;     31.660;         20,80;     63.266;         13,00;    240.717;         10,20
06.01.2023;47;50;28;14;31; 7;12; 40.853.260,00;    Jackpot; 36.737.004,40;          2;    878.345,00;          7;    141.527,30;         25;      6.536,50;        598;        341,50;        954;        235,50;      1.407;        116,10;     13.532;         38,40;     24.190;         24,00;     60.494;         18,70;     72.021;         18,70;    356.949;         11,60
10.01.2023;27;41; 9;45;16; 4; 1; 25.812.596,00;    Jackpot; 43.234.456,88;          3;    369.980,50;          3;    208.651,80;         26;      3.971,10;        445;        290,00;        828;        171,40;      1.046;         98,70;     11.621;         28,30;     18.461;         19,90;     40.731;         17,10;     61.679;         14,10;    256.507;         10,20
13.01.2023; 7;41;34;49;14; 9; 4; 50.131.230,00;         --;            --;          3;    718.547,60;         11;    110.516,50;         64;      3.133,20;      1.037;        241,70;      2.613;        105,50;      1.955;        102,50;     33.772;         18,90;     38.349;         18,60;     79.170;         17,00;    171.967;          9,80;    534.565;          9,50
17.01.2023;16; 6;35;11;44; 6; 2; 30.006.738,00;    Jackpot; 61.109.499,64;    Jackpot;  1.290.289,73;          2;    363.831,70;         20;      6.001,30;        537;        279,30;      1.185;        139,20;        999;        120,10;     17.701;         21,60;     22.031;         19,40;     45.948;         17,60;     91.888;         11,00;    319.902;          9,50
20.01.2023;12;31;47;15; 1;10; 9; 54.340.762,00;    Jackpot; 72.251.833,03;          4;    906.735,60;          5;    263.552,60;         27;      8.050,40;        763;        356,00;      1.551;        192,60;      1.687;        128,80;     23.518;         29,40;     35.240;         21,90;     80.763;         18,10;    126.511;         14,40;    527.464;         10,40
24.01.2023; 9;31;27;17;16; 1; 9; 36.944.640,00;    Jackpot; 81.399.119,90;          3;    529.539,80;          6;    149.317,90;         31;      4.767,00;        640;        288,60;      1.359;        149,50;      1.386;        106,60;     19.363;         24,30;     28.541;         18,40;     62.942;         15,80;     96.081;         12,90;    393.217;          9,50
27.01.2023; 4;29;34; 9;37; 3;12; 65.625.708,00;    Jackpot; 94.900.940,94;          6;    470.317,50;          9;    176.824,80;         30;      8.750,00;        860;        381,50;      1.762;        204,80;      2.435;        107,80;     25.350;         33,00;     45.477;         20,50;    110.652;         16,50;    130.725;         16,50;    646.231;         10,30
31.01.2023;43;20;30;41;21;11;10; 53.349.116,00;          1;107.469.011,20;          3;    764.670,60;          9;    143.746,20;         30;      7.113,20;        634;        420,70;      1.336;        219,60;      1.581;        134,90;     19.373;         35,10;     30.048;         25,30;     74.563;         19,30;    102.329;         17,50;    456.398;         11,80
03.02.2023; 1;44;17; 7;50;10; 2; 41.418.596,00;    Jackpot; 10.000.000,00;          1;  1.780.999,60;         11;     91.309,10;         40;      4.141,80;        653;        317,10;      1.567;        145,30;      1.590;        104,10;     21.454;         24,60;     29.575;         19,90;     68.633;         16,20;    112.348;         12,40;    424.494;          9,90
07.02.2023;37;10;15;46;25; 7;12; 23.319.254,00;    Jackpot; 15.973.331,12;          3;    334.242,60;          2;    282.745,90;         15;      6.218,40;        336;        347,00;        667;        192,20;        787;        118,50;      9.280;         32,00;     15.620;         21,20;     36.834;         17,00;     48.968;         16,00;    221.162;         10,70
10.02.2023;42;10;20;36; 3; 8;10; 41.583.194,00;    Jackpot; 24.516.719,42;          2;    894.038,60;          2;    504.196,20;         29;      5.735,60;        619;        335,80;      1.228;        186,20;      1.282;        129,70;     19.037;         27,80;     28.413;         20,80;     59.819;         18,70;    100.524;         13,90;    427.678;          9,80
14.02.2023; 6;14;45; 1; 2; 2; 7; 26.037.988,00;    Jackpot; 31.117.225,84;    Jackpot;  1.119.633,48;          3;    210.473,70;         27;      3.857,40;        404;        322,20;      1.109;        130,80;        781;        130,80;     17.133;         19,30;     19.459;         19,00;     37.827;         18,50;     89.950;          9,70;    281.826;          9,30
17.02.2023;21; 5;12;15;39; 3; 4; 44.061.528,00;          1; 40.254.187,60;          1;  3.014.279,10;          5;    213.698,40;         48;      3.671,70;        868;        253,80;      1.754;        138,10;      1.621;        108,70;     24.794;         22,60;     40.108;         16,10;     72.557;         16,10;    125.722;         11,80;    546.930;          8,10
21.02.2023;34;20;38;43;13; 6; 3; 21.339.124,00;          1; 10.000.000,00;          3;    305.860,70;          4;    129.368,40;         20;      4.267,80;        347;        307,40;        918;        127,80;        782;        109,10;     12.632;         21,50;     15.998;         19,00;     32.663;         17,60;     67.421;         10,60;    227.339;          9,50
24.02.2023; 1; 5;18;20;12; 7; 6; 36.944.520,00;    Jackpot; 10.000.000,00;          8;    198.576,70;          9;     99.544,90;         51;      2.897,60;      1.002;        184,30;      1.588;        127,90;      1.920;         76,90;     21.585;         21,80;     35.339;         14,80;     69.091;         14,40;    101.755;         12,20;    447.393;          8,30
28.02.2023;38;27; 6;49;20; 9; 3; 22.199.714,00;    Jackpot; 13.995.948,52;          1;    954.587,70;          2;    269.171,50;         37;      2.399,90;        383;        289,80;      1.083;        115,70;        739;        115,70;     15.297;         18,80;     16.506;         18,80;     34.364;         17,40;     79.581;          9,40;    238.370;          9,40
03.03.2023;48; 1;37;46;18; 7; 3; 40.491.084,00;    Jackpot; 21.284.343,64;    Jackpot;  1.741.116,61;          2;    490.954,30;         33;      4.908,00;        510;        396,90;      1.853;        131,90;      1.063;        131,90;     30.332;         20,60;     24.945;         20,60;     50.653;         20,60;    181.525;          9,40;    398.108;          9,40
07.03.2023; 4;12;11;42;16; 3; 5; 24.326.494,00;    Jackpot; 25.663.112,56;          1;  2.787.155,80;          2;    294.958,70;         18;      5.405,80;        369;        329,60;      1.000;        133,70;        841;        115,70;     15.287;         20,20;     19.494;         17,70;     39.612;         16,50;     78.607;         10,40;    282.540;          8,70
10.03.2023;17;39;22;46; 6;12; 5; 42.542.634,00;    Jackpot; 33.320.786,68;          6;    304.888,80;          7;    147.379,80;         23;      7.398,70;        622;        341,90;      1.110;        210,70;      1.731;         98,30;     14.282;         37,90;     26.992;         22,40;     70.763;         17,50;     76.268;         17,50;    386.360;         11,10
14.03.2023;48;34;16;32; 9; 6; 2; 25.982.546,00;    Jackpot; 39.151.658,68;          1;  1.117.249,40;          5;    126.015,30;         23;      4.518,70;        426;        304,90;      1.066;        134,00;      1.024;        101,40;     13.937;         23,70;     18.714;         19,70;     40.923;         17,10;     74.148;         11,80;    260.286;         10,10
17.03.2023; 5;29;21;18;45; 1; 6; 45.006.670,00;    Jackpot; 48.436.862,00;          3;    645.095,60;         12;     90.950,90;         39;      4.616,00;        779;        288,80;      1.547;        160,00;      1.914;         94,00;     22.264;         25,70;     32.604;         19,60;     76.510;         15,80;    115.768;         13,10;    451.857;         10,10
21.03.2023;13;47;44; 8;16; 6; 8; 28.489.746,00;    Jackpot; 55.607.620,18;    Jackpot;  1.225.059,08;          5;    138.175,20;         24;      4.748,20;        489;        291,30;      1.215;        128,90;        965;        118,00;     16.472;         22,00;     22.275;         18,20;     44.561;         17,20;     84.297;         11,40;    316.869;          9,10
24.03.2023;43; 6;21;26;23; 9; 3; 48.707.068,00;    Jackpot; 65.670.058,16;          5;    663.892,60;          9;    131.238,40;         45;      4.329,50;        798;        305,10;      2.395;        112,90;      1.702;        112,90;     35.457;         17,80;     38.076;         17,80;     75.946;         17,30;    183.281;          8,90;    549.653;          8,90
28.03.2023; 6;12;44;37;36; 1;11; 32.926.732,00;          1; 73.860.867,70;    Jackpot;  1.415.849,48;          2;    399.236,60;         13;     10.131,30;        455;        361,80;        820;        220,80;      1.238;        106,30;     12.333;         34,00;     19.664;         23,80;     57.446;         16,20;     65.751;         16,20;    289.664;         11,50
31.03.2023;37;11;31;44;10;12; 5; 37.520.370,00;          1; 10.000.000,00;          1;  3.029.225,30;          6;    151.644,80;         18;      8.337,80;        455;        412,30;        846;        243,90;      1.161;        129,20;     12.493;         38,20;     22.490;         23,70;     60.036;         18,00;     66.307;         18,00;    337.657;         11,20
04.04.2023;15; 1;24;33;19; 7; 8; 21.595.328,00;    Jackpot; 10.000.000,00;          1;    928.599,10;          7;     74.812,30;         31;      2.786,40;        477;        226,30;        964;        123,20;        781;        110,60;     12.090;         22,70;     20.088;         15,60;     37.006;         15,60;     60.932;         11,90;    260.689;          8,40
07.04.2023;16;32;28;48;36;10; 5; 36.609.730,00;    Jackpot; 16.589.751,40;          3;    524.739,40;          9;     98.642,80;         48;      3.050,80;        708;        258,50;      1.459;        138,00;      1.544;         94,80;     19.266;         24,20;     26.245;         19,80;     59.313;         16,60;    100.308;         12,30;    356.553;         10,40
11.04.2023;37; 5;42;19;33; 9; 7; 21.459.258,00;    Jackpot; 20.452.417,84;          1;    922.748,00;          4;    130.096,70;         22;      3.901,60;        437;        245,50;        922;        128,00;        838;        102,40;     12.267;         22,30;     17.903;         17,10;     33.742;         17,10;     63.256;         11,40;    247.721;          8,70
14.04.2023; 7;11;21;20;29; 6;11; 39.916.296,00;    Jackpot; 27.637.351,12;          5;    343.280,10;         11;     87.997,20;         29;      5.505,60;        711;        280,70;      1.073;        204,60;      1.977;         80,70;     15.214;         33,40;     30.146;         18,80;     85.340;         15,00;     75.557;         15,00;    393.173;         10,30
18.04.2023;35;28;42;16;31; 2;10; 24.803.832,00;    Jackpot; 32.102.040,88;          2;    533.282,30;          5;    120.298,50;         25;      3.968,60;        389;        318,80;        854;        159,70;        980;        101,20;     12.054;         26,20;     16.598;         21,20;     38.014;         17,60;     64.136;         13,00;    232.760;         10,80
21.04.2023;41;13;16;45; 5; 3; 6; 41.411.658,00;    Jackpot; 39.993.792,44;          1;  1.780.701,20;          5;    200.846,50;         25;      6.625,80;        550;        376,40;      1.735;        134,40;      1.191;        134,40;     26.194;         20,10;     29.400;         20,00;     58.148;         19,20;    143.141;          9,70;    444.502;          9,40
25.04.2023;24;40;21;12;28; 3; 1; 27.558.910,00;          1; 46.857.546,20;          1;  1.185.033,10;          4;    167.075,80;         19;      5.801,80;        422;        326,50;        994;        152,40;        880;        125,20;     13.685;         25,60;     20.159;         19,40;     44.293;         16,70;     69.420;         13,30;    293.244;          9,50
28.04.2023; 4;35;30; 8; 9; 6; 7; 36.474.324,00;    Jackpot; 10.000.000,00;          5;    313.679,10;          4;    221.125,50;         28;      5.210,60;        586;        311,20;      1.291;        155,30;      1.199;        121,60;     19.109;         24,30;     27.795;         18,60;     57.161;         17,20;    101.177;         12,10;    413.155;          8,90
02.05.2023;23;11;12;26;13;12;11; 20.300.706,00;          1; 13.654.127,00;          1;    872.930,30;          7;     70.327,40;         24;      3.383,40;        270;        375,90;        714;        156,30;      1.153;         70,40;      8.281;         31,20;     11.840;         24,40;     44.728;         14,70;     39.107;         14,70;    172.241;         11,90
05.05.2023;30;33;18;17;35; 8; 6; 35.130.456,00;    Jackpot; 10.000.000,00;          1;  1.510.609,60;         11;     77.446,60;         36;      3.903,30;        565;        310,80;      1.369;        141,10;      1.102;        127,50;     20.568;         21,70;     25.058;         19,90;     51.358;         18,40;    106.141;         11,10;    390.735;          9,10
09.05.2023;34;11;39; 6;29; 2; 3; 21.136.366,00;    Jackpot; 13.804.545,88;          2;    454.431,80;          9;     56.950,70;         13;      6.503,40;        377;        280,30;        664;        175,00;        750;        112,70;     10.125;         26,60;     15.964;         18,80;     31.463;         18,10;     52.984;         13,40;    239.202;          8,90
12.05.2023;34;10;32;27;30; 5; 8; 37.855.880,00;    Jackpot; 20.618.604,28;          5;    325.560,50;          3;    306.001,60;         28;      5.407,90;        510;        371,10;      1.700;        132,00;      1.023;        132,00;     27.403;         19,30;     25.857;         19,30;     52.287;         19,30;    150.846;          9,30;    398.921;          9,30
16.05.2023;30;46;28;45;31; 4; 8; 23.634.052,00;    Jackpot; 25.929.096,46;    Jackpot;  1.016.264,24;          4;    143.281,40;         17;      5.560,90;        289;        408,80;        800;        163,40;        574;        163,40;     13.274;         23,20;     14.166;         23,20;     29.307;         21,70;     78.849;         10,60;    221.377;         10,60
19.05.2023; 5; 1;35;20; 8;12; 3; 39.553.520,00;    Jackpot; 34.130.081,26;          3;    905.688,50;         10;     95.917,20;         28;      5.650,50;        686;        288,20;        973;        223,50;      1.799;         87,90;     13.578;         37,10;     28.780;         19,50;     73.435;         16,50;     71.783;         16,50;    387.055;         10,30
23.05.2023; 1;36; 2;11;14; 2; 3; 25.487.018,00;    Jackpot; 40.535.663,54;          1;  1.095.941,70;          2;    309.030,00;         13;      7.842,10;        416;        306,30;        911;        153,80;        760;        134,10;     13.019;         24,90;     19.541;         18,50;     37.325;         18,40;     66.334;         12,90;    288.023;          8,90
26.05.2023;47; 1; 3;29;45; 5; 8; 42.788.954,00;    Jackpot; 49.416.548,52;          4;    459.981,20;          6;    172.938,60;         35;      4.890,10;        519;        412,20;      1.744;        141,30;      1.131;        141,30;     27.234;         21,30;     26.982;         21,30;     56.632;         20,40;    156.424;          9,90;    424.169;          9,90
30.05.2023; 8; 2;16;21;39; 4; 5; 26.781.918,00;    Jackpot; 56.202.915,54;          3;    383.874,10;          5;    129.892,30;         24;      4.463,60;        458;        292,30;        998;        147,50;        975;        109,80;     13.962;         24,40;     20.842;         18,30;     42.927;         16,80;     72.679;         12,40;    295.786;          9,10
02.06.2023; 8; 9;50;13;11;11; 6; 48.625.804,00;    Jackpot; 66.193.303,22;          5;    418.181,90;         13;     90.705,80;         35;      5.557,20;        721;        337,20;      1.346;        198,60;      1.944;        100,00;     18.849;         32,80;     32.495;         21,30;     86.903;         15,80;     99.085;         15,80;    470.847;         10,40
06.06.2023;22; 7;29;21; 5;10; 3; 35.260.954,00;    Jackpot; 74.785.298,62;          4;    379.055,20;          4;    213.769,50;         38;      3.711,60;        720;        244,80;      1.556;        124,60;      1.591;         88,60;     21.211;         21,10;     30.742;         16,30;     67.615;         14,00;    103.196;         11,50;    416.023;          8,60
09.06.2023;13;46; 8;24;35; 8; 6; 58.387.182,00;    Jackpot; 86.895.252,36;         17;    147.685,20;         19;     74.520,40;         91;      2.566,40;      1.826;        159,80;      2.748;        116,80;      3.451;         67,60;     36.273;         20,50;     47.187;         17,60;     94.132;         16,70;    179.757;         10,90;    653.680;          9,00
13.06.2023;47;29;32;46;11; 5; 7; 48.795.396,00;    Jackpot; 98.367.631,28;          5;    419.640,40;          5;    236.657,60;         39;      5.004,60;        817;        298,60;      1.927;        139,20;      1.526;        127,90;     28.577;         21,70;     34.018;         20,40;     69.668;         18,90;    158.267;         10,40;    501.190;          9,80
16.06.2023;36;19;42;33; 5; 7;12; 83.354.676,00;    Jackpot;115.613.508,18;          4;    896.062,70;         11;    183.759,10;         61;      5.465,80;      1.565;        266,30;      2.427;        188,80;      3.415;         97,60;     32.799;         32,40;     57.645;         20,60;    142.479;         16,00;    172.866;         16,00;    816.039;         10,30
20.06.2023;18;34;30;48; 9; 7; 1; 74.221.986,00;    Jackpot;120.000.000,00;          3;  5.330.105,00;         11;    163.625,70;         59;      5.031,90;      1.208;        307,20;      2.415;        169,00;      2.876;        103,20;     35.026;         27,00;     50.479;         20,90;    118.245;         16,90;    193.026;         12,90;    728.922;         10,30
23.06.2023; 2;23;18;39; 3; 8; 6; 97.036.144,00;          1;120.000.000,00;         11;  2.275.342,20;         11;    213.920,50;         96;      4.043,10;      1.680;        288,70;      3.855;        138,40;      3.729;        104,00;     56.130;         22,00;     74.724;         18,50;    162.591;         16,10;    291.086;         11,20;  1.069.382;          9,20
27.06.2023; 7;10;47;13;34; 5; 9; 26.130.624,00;    Jackpot; 10.000.000,00;    Jackpot;  1.123.616,83;          3;    211.222,50;         43;      2.430,70;        519;        251,70;      1.301;        110,40;      1.110;         94,10;     17.923;         18,50;     22.194;         16,70;     46.757;         15,00;     87.216;         10,10;    307.052;          8,60
30.06.2023;14; 3;43;41;23; 6; 2; 39.737.830,00;    Jackpot; 17.450.442,37;          2;  1.416.171,70;          2;    481.821,10;         32;      4.967,20;        693;        286,70;      1.613;        135,40;      1.445;        110,00;     22.456;         22,50;     29.853;         18,90;     64.436;         16,60;    121.646;         11,00;    414.767;          9,70
04.07.2023;36;23;39;21;19;12; 5; 26.532.546,00;    Jackpot; 24.034.588,58;          3;    380.299,80;          6;    107.235,70;         14;      7.580,70;        450;        294,80;        701;        208,10;      1.098;         96,60;     10.467;         32,30;     18.510;         20,40;     45.377;         16,10;     54.480;         16,10;    257.848;         10,40
07.07.2023;41;40;20;18; 9; 9; 3; 42.602.616,00;    Jackpot; 32.913.420,88;          3;    610.637,40;          9;    114.790,30;         32;      5.325,30;        606;        351,50;      1.779;        134,20;      1.235;        134,20;     27.993;         20,30;     28.490;         20,30;     57.961;         19,80;    154.642;          9,70;    434.170;          9,70
11.07.2023;15;46;17;11;24; 2;11; 27.833.262,00;    Jackpot; 39.897.613,76;          1;  1.196.830,20;          2;    337.478,30;         18;      6.185,10;        381;        365,20;        868;        176,30;      1.059;        105,10;     12.889;         27,50;     19.077;         20,70;     48.028;         15,60;     65.876;         14,20;    276.081;         10,20
14.07.2023;50; 2;31;12; 4; 8; 6; 45.882.644,00;    Jackpot; 49.426.500,82;          3;    657.651,20;          4;    278.163,50;         45;      4.078,40;        698;        328,60;      1.827;        138,10;      1.624;        113,00;     25.877;         22,60;     33.079;         19,70;     71.243;         17,30;    139.496;         11,10;    482.274;          9,60
18.07.2023;40;16;43;24;14; 1; 5; 31.771.710,00;    Jackpot; 57.246.319,20;          2;    683.091,70;          3;    256.821,30;         18;      7.060,30;        419;        379,10;        881;        198,30;        968;        131,20;     13.712;         29,50;     19.915;         22,70;     44.724;         19,10;     77.087;         13,90;    298.860;         10,70
21.07.2023;16;38;22;41; 7; 5; 9; 50.680.722,00;    Jackpot; 67.831.402,66;          3;    726.423,60;          6;    204.834,50;         71;      2.855,20;        923;        274,50;      2.392;        116,50;      1.967;        103,00;     31.444;         20,50;     38.471;         18,70;     79.891;         17,10;    164.646;         10,30;    545.627;          9,40
25.07.2023; 9;39;11;20; 3; 2; 3; 36.616.540,00;    Jackpot; 76.739.688,00;          5;    314.902,20;          9;     98.661,20;         33;      4.438,30;        861;        212,60;      1.562;        128,90;      1.517;         96,50;     19.924;         23,40;     35.217;         15,30;     63.245;         15,30;     95.789;         12,90;    453.830;          8,10
28.07.2023;10;16;49;34;36; 3; 7; 58.576.582,00;    Jackpot; 88.976.667,66;          2;  1.259.396,50;         19;     74.762,20;         77;      3.042,90;      1.062;        275,70;      2.858;        113,10;      2.060;        113,10;     43.629;         18,50;     41.680;         18,50;     85.485;         18,50;    246.142;          9,20;    613.768;          9,20
01.08.2023; 2;44;38; 9;40;11; 5; 49.540.112,00;    Jackpot;100.544.935,76;          6;    355.037,40;          7;    171.621,10;         21;      9.436,20;        640;        387,00;      1.317;        206,80;      1.375;        144,10;     20.330;         31,00;     29.167;         24,20;     70.272;         19,00;    110.304;         15,10;    456.517;         11,00
04.08.2023;19;38; 3;32;17; 7; 6; 80.283.536,00;          1;117.242.385,80;          9;    383.576,80;         25;     77.875,00;         61;      5.264,40;      1.716;        233,90;      3.101;        142,30;      3.479;         92,30;     43.858;         23,30;     69.584;         16,40;    138.022;         15,70;    225.187;         12,00;    938.109;          8,60
08.08.2023;25;37; 6;12;31; 9; 6; 26.323.214,00;          1; 10.000.000,00;          2;    565.949,10;          8;     79.792,20;         27;      3.899,70;        574;        229,20;      1.239;        116,80;      1.399;         75,20;     16.727;         20,00;     21.918;         17,10;     50.180;         14,10;     82.387;         10,70;    290.676;          9,10
11.08.2023;35;38;36; 1;39; 3;10; 38.343.108,00;    Jackpot; 10.000.000,00;    Jackpot;  1.648.753,64;          2;    464.910,10;         14;     10.955,10;        435;        440,70;      1.035;        203,70;        937;        163,60;     17.950;         27,20;     20.496;         26,60;     42.859;         24,10;    109.271;         11,80;    343.837;         11,30
15.08.2023;41;23;21;12;26; 5; 6; 23.846.544,00;          1; 14.292.377,90;          1;  2.674.155,00;          5;    115.655,70;         14;      6.813,20;        378;        315,40;        857;        153,00;        775;        123,00;     12.414;         24,40;     18.247;         18,60;     37.409;         17,20;     65.056;         12,30;    266.210;          9,00
18.08.2023; 2;16;28;22;46; 8; 4; 37.354.106,00;          1; 10.000.000,00;          8;    200.778,30;         12;     75.486,40;         57;      2.621,30;        713;        261,90;      2.127;         99,70;      1.429;         99,70;     28.284;         17,50;     29.286;         17,50;     58.031;         17,30;    147.935;          9,10;    403.939;          9,10
22.08.2023;46; 8;47;41;40;11; 3; 22.371.022,00;    Jackpot; 10.000.000,00;          3;    320.651,30;          2;    271.248,60;         13;      6.883,30;        211;        530,10;        545;        225,70;        592;        151,10;      8.642;         33,00;     11.275;         28,20;     26.654;         22,60;     50.627;         14,90;    182.312;         12,40
25.08.2023;11;27; 5; 2;38;12;10; 37.954.412,00;    Jackpot; 16.831.794,16;          4;    408.009,90;         10;     92.039,40;         24;      6.325,70;        588;        322,70;        952;        219,20;      1.934;         78,40;     13.092;         36,90;     24.791;         21,80;     81.453;         15,40;     67.412;         15,40;    333.906;         11,50
29.08.2023;39;20;42;14;18; 9; 6; 24.906.382,00;    Jackpot; 21.314.942,92;          2;    535.487,20;          3;    201.326,50;         27;      3.689,80;        379;        328,50;        985;        139,00;        841;        118,40;     14.459;         21,90;     17.219;         20,60;     37.358;         18,00;     75.849;         11,00;    252.237;         10,00
01.09.2023;27; 1;23;13;16;10;11; 41.633.300,00;    Jackpot; 28.808.936,92;          4;    447.557,90;          4;    252.401,80;         21;      7.930,10;        596;        349,20;        948;        241,50;      1.912;         87,00;     13.882;         38,20;     26.215;         22,60;     82.589;         16,50;     70.137;         16,50;    371.856;         11,30
05.09.2023;15;13;11; 9;25; 4; 9; 27.895.394,00;    Jackpot; 33.830.107,84;          3;    399.833,90;          6;    112.743,80;         32;      3.486,90;        687;        203,00;      1.461;        105,00;      1.386;         80,50;     20.707;         17,10;     25.320;         15,60;     52.491;         14,30;     99.990;          9,40;    335.764;          8,40
08.09.2023;31;21;49;46;29; 6; 5; 44.001.334,00;    Jackpot; 41.750.347,96;          3;    630.685,70;          5;    213.406,40;         28;      6.285,90;        615;        357,70;      1.382;        175,10;      1.215;        144,80;     21.084;         26,60;     27.679;         22,60;     57.282;         20,70;    117.624;         12,60;    431.358;         10,30
12.09.2023;50; 5;45;43;13;10; 1; 29.491.242,00;    Jackpot; 48.023.243,66;          2;    634.061,70;          2;    357.581,30;         28;      4.213,00;        399;        369,50;        946;        171,40;        886;        133,10;     13.594;         27,60;     17.882;         23,50;     43.370;         18,30;     69.518;         14,30;    269.896;         11,00
15.09.2023; 8;36;31;10; 3; 3; 2; 47.096.840,00;    Jackpot; 57.857.065,00;          5;    405.032,80;          4;    285.524,50;         37;      5.091,50;        841;        280,00;      1.725;        150,10;      1.521;        123,80;     24.977;         24,00;     39.046;         17,70;     70.211;         17,70;    127.192;         12,40;    560.067;          8,50
